file,patch_number,block,patch_position,channel,beta_power,aperiodic_offset,aperiodic_exponent,central_freq
31730_processed.fif,15,post-stress,leave,F3,1.3132295024428388e-12,-11.883158803472515,0.6304012633501239,24.118586508385572
31730_processed.fif,15,post-stress,leave,F4,1.2022667571281412e-13,-11.70053950501239,1.4072355715482017,31.78353642929039
31730_processed.fif,15,post-stress,leave,FCz,9.579549897418547e-14,-12.069426318812312,1.2473669592889616,10.694728885873966
31730_processed.fif,16,post-stress,early,T4,1.215931592663713e-13,-11.51724880138916,1.6302585008260122,25.591636767411593
31730_processed.fif,16,post-stress,early,A2,4.4741219801111235e-14,-12.84691282057286,1.0893622503064575,26.08751867940446
31730_processed.fif,16,post-stress,early,C3,7.818091305712979e-14,-12.151010765419091,1.2213786103742037,27.76579552310579
31730_processed.fif,16,post-stress,early,C4,9.193001958794282e-14,-11.77369559421657,1.4940494157488482,8.895033969740979
31730_processed.fif,16,post-stress,early,A1,4.9183229253288864e-14,-12.00041610896582,1.4496838524172646,8.89581541104013
31730_processed.fif,16,post-stress,early,T3,1.644330604816492e-13,-11.843094857399038,1.1033010592181975,8.913472391218335
31730_processed.fif,16,post-stress,early,O1,2.298361916268723e-13,-11.801466585861196,1.4360078206807034,17.51728223767556
31730_processed.fif,16,post-stress,early,T5,1.5850551950510686e-13,-11.80842592939607,1.4212040959649461,13.490261985093284
31730_processed.fif,16,post-stress,early,O2,1.3844250754015154e-13,-11.616314181519336,1.5477860381672204,15.692922884227578
31730_processed.fif,16,post-stress,early,F8,1.8349408435778084e-13,-11.912592659531201,1.248307475812378,25.55329412920313
31730_processed.fif,16,post-stress,early,T6,1.243339432534158e-13,-11.508130770944103,1.558486038166699,18.535297984328196
31730_processed.fif,16,post-stress,early,FZ,2.7458327503797993e-12,-12.066244247468862,0.08238368682943195,10.310832979651305
31730_processed.fif,16,post-stress,early,FP2,2.360527301169885e-13,-11.511720936842476,1.2225842379721084,30.721693240735554
31730_processed.fif,16,post-stress,early,F7,1.654920686412714e-13,-11.407335313057278,1.475235971446036,8.985556373522183
31730_processed.fif,16,post-stress,early,FP1,3.534173875053036e-13,-11.700269072706297,1.027325857702997,31.35468659481027
31730_processed.fif,16,post-stress,early,CZ,7.559249550924687e-14,-12.194962458312874,1.1720776917519071,9.495667073797526
31730_processed.fif,16,post-stress,early,F3,1.6349227174356086e-12,-11.439258153086602,0.9811749999759365,24.246807245271228
31730_processed.fif,16,post-stress,early,F4,1.9634012283210166e-13,-11.24995868348418,1.6058938281851547,22.67417972573639
31730_processed.fif,16,post-stress,early,FCz,8.827486496220398e-14,-12.441486149210387,0.9000960391060812,7.016609475668623
31730_processed.fif,16,post-stress,mid,T4,1.3890131505786802e-13,-12.104265031920967,0.9935357139146865,12.018198304471612
31730_processed.fif,16,post-stress,mid,A2,4.3380685860298385e-14,-12.277299830178055,1.4389396675903319,10.08438463065344
31730_processed.fif,16,post-stress,mid,C3,6.156847943330881e-14,-13.394022925843037,0.17231567122282643,2.185146602157864
31730_processed.fif,16,post-stress,mid,C4,1.0059839171055729e-13,-12.162692770822398,1.3459457992720443,24.796026069468866
31730_processed.fif,16,post-stress,mid,A1,4.642019898086024e-14,-12.99805424005396,0.5778485294181928,8.122038787975503
31730_processed.fif,16,post-stress,mid,T3,1.818646427990185e-13,-11.968879209112801,1.0963930358879856,8.218593949233487
31730_processed.fif,16,post-stress,mid,O1,2.0187543333565317e-13,-12.305580214756912,0.8958326565585618,17.776682203457455
31730_processed.fif,16,post-stress,mid,T5,1.338646201857731e-13,-11.721583872532058,1.4929447410388914,10.886629402915677
31730_processed.fif,16,post-stress,mid,O2,1.4206247081039385e-13,-12.104952589702071,1.0424223611381722,10.816910990274211
31730_processed.fif,16,post-stress,mid,F8,2.1974056168935437e-13,-11.7370132107804,1.2728082385251294,10.24202435501236
31730_processed.fif,16,post-stress,mid,T6,1.388081807776329e-13,-11.13081497770284,1.5400199757171247,45.2914085053282
31730_processed.fif,16,post-stress,mid,FZ,4.352580659792218e-12,-10.144312881066394,1.177252713093895,7.882758945918346
31730_processed.fif,16,post-stress,mid,FP2,2.604694209646601e-13,-12.226979821959365,0.6117718434155514,13.407611830462235
31730_processed.fif,16,post-stress,mid,F7,2.7739011390121504e-13,-11.23453608987438,1.4055172297094511,9.668480272772427
31730_processed.fif,16,post-stress,mid,FP1,3.045685217371485e-13,-11.398916391485898,1.1833609664917675,44.878416683294354
31730_processed.fif,16,post-stress,mid,CZ,8.258892780822826e-14,-12.326026018620938,1.2269253505473274,11.037578486482483
31730_processed.fif,16,post-stress,mid,F3,1.88504264895652e-12,-11.258796777869255,1.2022435147416355,27.50405759751639
31730_processed.fif,16,post-stress,mid,F4,1.9223873386904935e-13,-11.375967552212321,1.5858018459855314,19.614794079948577
31730_processed.fif,16,post-stress,mid,FCz,1.0996483231912209e-13,-12.994850073058723,0.6543968376585971,38.27259733791599
31730_processed.fif,16,post-stress,late,T4,9.320092705852399e-14,-11.420975317207652,1.6096067713821591,42.193717038752794
31730_processed.fif,16,post-stress,late,A2,3.688514000085585e-14,-12.916096421920136,1.07496596178445,38.54656552115281
31730_processed.fif,16,post-stress,late,C3,1.0580235767101167e-13,-11.954646570269402,1.2997508689421762,24.969455851572548
31730_processed.fif,16,post-stress,late,C4,9.196961747352575e-14,-13.13968404586272,0.3006820643949384,12.46895825151193
31730_processed.fif,16,post-stress,late,A1,4.806432361904395e-14,-12.059105706206967,1.5419382238513526,12.589756000772345
31730_processed.fif,16,post-stress,late,T3,1.6028027218614803e-13,-11.671060637226901,1.4074164917365453,12.665499772336
31730_processed.fif,16,post-stress,late,O1,1.776876656595053e-13,-11.581672644994716,1.4105674255150786,19.370810779846245
31730_processed.fif,16,post-stress,late,T5,1.3884762061832925e-13,-11.209021030550762,1.6990104769754137,25.165585709190527
31730_processed.fif,16,post-stress,late,O2,1.7834632638301308e-13,-11.690563146392522,1.504957348827059,23.95174241242819
31730_processed.fif,16,post-stress,late,F8,1.9719532021656967e-13,-12.619025240642138,0.5834799827568584,28.649089927254952
31730_processed.fif,16,post-stress,late,T6,9.751755051061473e-14,-12.618615497100796,0.7793112863732707,21.2263619756343
31730_processed.fif,16,post-stress,late,FZ,3.4992696713272374e-12,-12.643587241391739,-0.7512821206346064,10.235303710464812
31730_processed.fif,16,post-stress,late,FP2,2.623819867391855e-13,-10.928135770641443,1.558909184093377,49.19046490869571
31730_processed.fif,16,post-stress,late,F7,1.3312135112807951e-13,-12.047309137043413,1.0012731819333778,47.61651388892072
31730_processed.fif,16,post-stress,late,FP1,3.5906021892003187e-13,-10.169735569801404,2.1052367464145356,41.33624458853628
31730_processed.fif,16,post-stress,late,CZ,9.124536857945272e-14,-12.813474880724904,0.8237355438650311,12.327666968522328
31730_processed.fif,16,post-stress,late,F3,1.6656758464141422e-12,-11.476100581885214,1.0212361814969229,23.1267497124763
31730_processed.fif,16,post-stress,late,F4,1.4241109341259815e-13,-10.996114184486448,1.7742635642427744,47.32074174134494
31730_processed.fif,16,post-stress,late,FCz,6.417210374190918e-14,-12.655457280524255,0.8539077015264465,12.256291627444613
31730_processed.fif,16,post-stress,leave,T4,1.2778029921134946e-13,-12.368900734490186,1.0111318714065223,13.329847081444246
31730_processed.fif,16,post-stress,leave,A2,2.626678103165838e-14,-12.220503718404998,1.5226792707411918,36.87809244746734
31730_processed.fif,16,post-stress,leave,C3,8.230789520849166e-14,-12.297104654619359,1.1688565455237105,19.924775635014594
31730_processed.fif,16,post-stress,leave,C4,7.671926360647859e-14,-12.553640413026471,0.858285861476984,22.73698964495189
31730_processed.fif,16,post-stress,leave,A1,3.806553445695064e-14,-12.70526572952294,1.121259549197493,10.66478961929997
31730_processed.fif,16,post-stress,leave,T3,1.3275337325687591e-13,-12.293224680822274,1.104169157696582,10.717067924184754
31730_processed.fif,16,post-stress,leave,O1,1.1591847319531973e-13,-12.141653554509404,1.1286827532804258,23.93073381433227
31730_processed.fif,16,post-stress,leave,T5,1.0814673917489931e-13,-12.329568917462367,1.0857738346669565,10.64170146052426
31730_processed.fif,16,post-stress,leave,O2,1.2675918243066276e-13,-13.218034165233266,0.3480318807568215,18.980402164554643
31730_processed.fif,16,post-stress,leave,F8,1.2006079125197602e-13,-12.651449580602621,0.7989461559221968,18.78806442342777
31730_processed.fif,16,post-stress,leave,T6,8.602993804408686e-14,-11.457209560217285,1.7360033023385504,49.58238327293257
31730_processed.fif,16,post-stress,leave,FZ,1.8509638822115906e-12,-11.400255490402168,0.5881481016222242,10.31561617798138
31730_processed.fif,16,post-stress,leave,FP2,3.776997533682359e-13,-12.777711934346387,0.3156584786206697,33.47114773849497
31730_processed.fif,16,post-stress,leave,F7,1.1436407819501501e-13,-13.206062138539219,0.2798513866440481,10.47019819951492
31730_processed.fif,16,post-stress,leave,FP1,3.045702830843063e-13,-13.213499123282348,0.05160047081018951,2.305600422521018
31730_processed.fif,16,post-stress,leave,CZ,6.716044183910636e-14,-11.499077965711422,1.8997705006807388,10.444273154688126
31730_processed.fif,16,post-stress,leave,F3,1.15165250135885e-12,-11.379006735016297,1.2163285798117742,29.962246894995438
31730_processed.fif,16,post-stress,leave,F4,1.8711490661897345e-13,-12.219496924150647,0.919714314141848,32.2462598956076
31730_processed.fif,16,post-stress,leave,FCz,9.40541078216472e-14,-12.936753309066026,0.6279869680961114,27.66498490072134
31730_processed.fif,17,post-stress,early,T4,9.25453453216709e-14,-11.709344559723071,1.4269669525302628,24.350215640618792
31730_processed.fif,17,post-stress,early,A2,3.447649203728276e-14,-12.44628607357323,1.340839196825823,11.8353413972127
31730_processed.fif,17,post-stress,early,C3,8.384180733278104e-14,-11.843325742163545,1.511527303525919,27.760258345248694
31730_processed.fif,17,post-stress,early,C4,9.300817981357826e-14,-11.715328468216834,1.4992803613794932,28.894017638202342
31730_processed.fif,17,post-stress,early,A1,4.1123478918805795e-14,-12.875162053797666,0.9788549675652144,33.32423959208531
31730_processed.fif,17,post-stress,early,T3,1.5696172717240576e-13,-11.292013695657534,1.659542365628575,23.013012638795008
31730_processed.fif,17,post-stress,early,O1,2.7064692767567614e-13,-11.142640806618715,1.7970845656638554,15.715263160530466
31730_processed.fif,17,post-stress,early,T5,1.4794551904636192e-13,-11.131407934944825,1.8082724012311893,20.51902459461254
31730_processed.fif,17,post-stress,early,O2,2.0955833395227528e-13,-11.198842908773031,1.7424598890531602,16.051543914281158
31730_processed.fif,17,post-stress,early,F8,1.9142314468477483e-13,-11.2130062698172,1.7351518664465235,13.793527697875971
31730_processed.fif,17,post-stress,early,T6,1.2113795532110748e-13,-10.767445977804893,1.9898070479794523,45.336731105148516
31730_processed.fif,17,post-stress,early,FZ,4.207013320209052e-12,-10.946876278082321,0.7767391292384973,24.357958587405555
31730_processed.fif,17,post-stress,early,FP2,3.617490760258613e-13,-10.378593854356339,2.0086669949550577,37.18860697126142
31730_processed.fif,17,post-stress,early,F7,1.625976009324243e-13,-11.217040790287802,1.5130699422902172,47.030103837999
31730_processed.fif,17,post-stress,early,FP1,3.2083467443869074e-13,-10.183159965285029,2.0227963475870143,39.33236716892313
31730_processed.fif,17,post-stress,early,CZ,8.091059813585904e-14,-11.077711510568456,2.044929977572978,15.937663216340342
31730_processed.fif,17,post-stress,early,F3,1.3727544403383167e-12,-11.356299975504609,1.1166865309975726,21.641021082737517
31730_processed.fif,17,post-stress,early,F4,1.9531608008483566e-13,-11.13384604900203,1.6815313598748882,19.06337077881941
31730_processed.fif,17,post-stress,early,FCz,9.001298667001866e-14,-11.497864246455354,1.613309391356721,23.953440249788414
31730_processed.fif,17,post-stress,mid,T4,1.1319913755364931e-13,-12.36189061895351,1.1087924348876614,42.48952081084835
31730_processed.fif,17,post-stress,mid,A2,4.1726223864495937e-14,-12.398244928228042,1.3747803361444373,9.454489344335204
31730_processed.fif,17,post-stress,mid,C3,1.0292300434821105e-13,-12.488899029650653,0.9813188592183,21.25942776110749
31730_processed.fif,17,post-stress,mid,C4,9.172374452831014e-14,-12.385740951651304,1.056443600138463,34.186448211317476
31730_processed.fif,17,post-stress,mid,A1,5.279561635978582e-14,-12.7334755964409,0.9602053282856362,15.695231491144078
31730_processed.fif,17,post-stress,mid,T3,1.8906893937284734e-13,-12.722801080958781,0.6791234830428462,21.169654573546865
31730_processed.fif,17,post-stress,mid,O1,2.576750263150706e-13,-12.173388283137374,0.9913394634757705,18.50563782433163
31730_processed.fif,17,post-stress,mid,T5,1.5938941408475785e-13,-12.584435852752087,0.8836032272603285,16.271597055003117
31730_processed.fif,17,post-stress,mid,O2,2.0648911590470656e-13,-12.547102493885694,0.774743628467077,14.484847785634406
31730_processed.fif,17,post-stress,mid,F8,2.1084461408060172e-13,-12.787439716393134,0.6743967194294971,13.016413484653192
31730_processed.fif,17,post-stress,mid,T6,1.1964200819191928e-13,-11.116347284062027,1.7010135212145951,36.95624087379096
31730_processed.fif,17,post-stress,mid,FZ,3.2408284757960947e-12,-12.548350716382629,-0.6122612629283961,10.34122949815098
31730_processed.fif,17,post-stress,mid,FP2,3.2534970521734655e-13,-13.130587175333687,0.08774784075342534,12.920233430253212
31730_processed.fif,17,post-stress,mid,F7,1.6251068552309955e-13,-12.11018629704625,0.9797110033860624,25.747829518359147
31730_processed.fif,17,post-stress,mid,FP1,3.306182026710923e-13,-12.562684339463205,0.3968386105314591,1.4759263909777194
31730_processed.fif,17,post-stress,mid,CZ,7.920971357430656e-14,-12.067181324422602,1.2798325008531932,33.639193455791705
31730_processed.fif,17,post-stress,mid,F3,1.4063386034364817e-12,-12.010382718650078,0.5777280029736879,20.64073664742545
31730_processed.fif,17,post-stress,mid,F4,2.1198296473630418e-13,-11.908469683310269,1.139577815247946,21.16159069365282
31730_processed.fif,17,post-stress,mid,FCz,8.138991028238953e-14,-11.916299154119221,1.305819361230615,14.248063627357467
31730_processed.fif,17,post-stress,late,T4,1.1612892641623122e-13,-10.555535344865625,2.2752646290542478,49.502840338214185
31730_processed.fif,17,post-stress,late,A2,3.569361278254529e-14,-12.036000954773197,1.5813992724694284,12.75367535450589
31730_processed.fif,17,post-stress,late,C3,8.427790941680625e-14,-11.651999656224303,1.5080801751049204,47.330523663996246
31730_processed.fif,17,post-stress,late,C4,9.815710383688113e-14,-10.50670623670242,2.5166677001896773,38.580413035101486
31730_processed.fif,17,post-stress,late,A1,2.9902892227515305e-14,-10.858946835421644,2.311811433885085,12.126144482050494
31730_processed.fif,17,post-stress,late,T3,1.032115768465049e-13,-12.828232170841277,0.41906620481705814,2.0712224587360866
31730_processed.fif,17,post-stress,late,O1,1.879944155735636e-13,-10.70255141403253,2.0398932557823115,13.416489077343718
31730_processed.fif,17,post-stress,late,T5,8.070378155133382e-14,-10.210003181786352,2.516568197882009,31.886640464312126
31730_processed.fif,17,post-stress,late,O2,2.220018736198333e-13,-10.749597506000216,1.828397624864547,38.731843383216685
31730_processed.fif,17,post-stress,late,F8,1.7607781486505727e-13,-10.594806747621378,2.0988080977086745,26.133788900630062
31730_processed.fif,17,post-stress,late,T6,1.2988806923556192e-13,-10.775945068703919,1.9699821555766197,34.535334882682804
31730_processed.fif,17,post-stress,late,FZ,5.714799931918251e-12,-10.567241852700207,1.253857722542936,38.32635495107162
31730_processed.fif,17,post-stress,late,FP2,3.9924007482933227e-13,-10.473024397076921,1.7692044429739184,38.28897807736584
31730_processed.fif,17,post-stress,late,F7,1.7975416689743897e-13,-9.919312475757335,2.308501779333971,34.15440747090691
31730_processed.fif,17,post-stress,late,FP1,2.62748109590577e-13,-9.410650850253102,2.6134385023006916,42.066124062707594
31730_processed.fif,17,post-stress,late,CZ,8.526133602601366e-14,-11.258229601756963,2.027745583230289,24.906796618585396
31730_processed.fif,17,post-stress,late,F3,1.6800871954841728e-12,-11.342087270111344,1.0509416524839206,23.818082765464197
31730_processed.fif,17,post-stress,late,F4,1.8862609677779229e-13,-12.239227188418223,0.8882935504020896,42.54039040240105
31730_processed.fif,17,post-stress,late,FCz,1.0380731492477757e-13,-11.560879449460673,1.7259319963938862,16.456010432839523
31730_processed.fif,17,post-stress,leave,T4,1.3057209307826203e-13,-11.634046413814284,1.48676455178996,46.85280514948134
31730_processed.fif,17,post-stress,leave,A2,4.3235149391963195e-14,-12.658456219085835,1.0915580793033537,12.695050639273466
31730_processed.fif,17,post-stress,leave,C3,6.246215655688786e-14,-13.454380290858868,0.2481712771827712,3.8421808795569548
31730_processed.fif,17,post-stress,leave,C4,9.179045606808623e-14,-12.616344240090386,0.7584040842682054,25.072052281445625
31730_processed.fif,17,post-stress,leave,A1,3.7159552646817874e-14,-11.738974580887644,1.7005269613541036,10.84319193788599
31730_processed.fif,17,post-stress,leave,T3,1.3607828708595024e-13,-11.450864477420344,1.5609478559780943,12.04532583220728
31730_processed.fif,17,post-stress,leave,O1,1.15916855106758e-13,-12.242701853556127,1.1197600413606263,10.739645127527648
31730_processed.fif,17,post-stress,leave,T5,7.943881480253474e-14,-11.964570427574046,1.3226012237234486,38.272305181948106
31730_processed.fif,17,post-stress,leave,O2,9.560572326762421e-14,-11.182020164111423,1.905312647538,38.60536600336666
31730_processed.fif,17,post-stress,leave,F8,1.3548928046451148e-13,-11.316458205473,1.6326782272018097,13.010302207663718
31730_processed.fif,17,post-stress,leave,T6,1.1485889996759566e-13,-10.975397968882735,1.9650938828856743,46.16828106614657
31730_processed.fif,17,post-stress,leave,FZ,4.545059519860395e-12,-11.096805818073419,0.37204593913432343,10.35381723916083
31730_processed.fif,17,post-stress,leave,FP2,4.544310803795314e-13,-10.724311651822477,1.781268463334118,38.7990480620086
31730_processed.fif,17,post-stress,leave,F7,1.9739723919472717e-13,-11.627471058143454,1.270647183356114,24.48843857493141
31730_processed.fif,17,post-stress,leave,FP1,3.296064261445068e-13,-10.230265293202697,1.9805029099612437,47.4724230204629
31730_processed.fif,17,post-stress,leave,CZ,7.943355730821425e-14,-12.09457304842144,1.3702972110599803,25.152347917744795
31730_processed.fif,17,post-stress,leave,F3,1.753237518059923e-12,-12.115537309555133,0.4783318454517256,24.56169894648674
31730_processed.fif,17,post-stress,leave,F4,1.3997538578558878e-13,-11.772231356604394,1.3195315301239416,20.563770461862692
31730_processed.fif,17,post-stress,leave,FCz,1.0799925658927103e-13,-11.690720137123769,1.583194446106837,46.66446630996931
31730_processed.fif,18,post-stress,early,T4,1.2728432219346217e-13,-13.114697555203788,0.38254852556014124,6.450838645210495
31730_processed.fif,18,post-stress,early,A2,3.7984038437901275e-14,-12.399000301590831,1.332854903868705,12.341652063033695
31730_processed.fif,18,post-stress,early,C3,1.193752566423009e-13,-11.869719578323426,1.32893728882299,29.881997193804615
31730_processed.fif,18,post-stress,early,C4,1.4897899380836083e-13,-12.437557675713997,0.9400099605199147,16.01369578535205
31730_processed.fif,18,post-stress,early,A1,5.627844244657452e-14,-11.753786301929143,1.689820303392111,10.386565754715306
31730_processed.fif,18,post-stress,early,T3,1.949482752595054e-13,-12.240206692654745,0.8187506229935873,10.362082155396852
31730_processed.fif,18,post-stress,early,O1,2.296914880693658e-13,-11.861705563755576,1.2018505662486425,29.789705771891853
31730_processed.fif,18,post-stress,early,T5,1.3680426561598338e-13,-11.474704097471237,1.4592148128884783,30.004186606285245
31730_processed.fif,18,post-stress,early,O2,2.1522754080980098e-13,-11.845760905615862,1.2869498506113817,25.364665596992516
31730_processed.fif,18,post-stress,early,F8,2.499227879707821e-13,-12.255440194409495,0.9215920726291645,12.920385497962412
31730_processed.fif,18,post-stress,early,T6,1.1753202896011616e-13,-11.454992554205688,1.5816667209041528,23.45031192671024
31730_processed.fif,18,post-stress,early,FZ,4.458035752195263e-12,-11.044927917974102,0.6069201642729969,38.37195365729107
31730_processed.fif,18,post-stress,early,FP2,5.263900289982051e-13,-11.520719898191217,1.0080227758462859,37.265714975629685
31730_processed.fif,18,post-stress,early,F7,3.053626605603876e-13,-10.184045806930861,2.2292072411147066,39.25749533856978
31730_processed.fif,18,post-stress,early,FP1,6.341397920940654e-13,-11.299409420509857,1.1816025577232712,23.597346336032047
31730_processed.fif,18,post-stress,early,CZ,1.1450896915008432e-13,-12.039093144011755,1.286025504473484,20.66416946977368
31730_processed.fif,18,post-stress,early,F3,2.7623863514551814e-12,-11.371782948153456,0.9030557926863668,29.51352558353735
31730_processed.fif,18,post-stress,early,F4,2.4058164449588645e-13,-10.925409340295683,1.8573323840057898,17.95667458189355
31730_processed.fif,18,post-stress,early,FCz,1.7424968059841433e-13,-12.721346948889797,0.6509858284262033,22.819065512233344
31730_processed.fif,18,post-stress,mid,T4,9.88194096765493e-14,-10.925136137173162,1.947405490319043,38.52936083326327
31730_processed.fif,18,post-stress,mid,A2,3.649246273232501e-14,-12.855147233575947,0.8577329660166533,12.53789717781718
31730_processed.fif,18,post-stress,mid,C3,1.252090737296612e-13,-12.231742041762054,1.0188454062626227,15.896781005642346
31730_processed.fif,18,post-stress,mid,C4,8.729343130392524e-14,-10.870785602275165,2.0321941154805194,44.64012481426985
31730_processed.fif,18,post-stress,mid,A1,4.5991249563468246e-14,-12.48471269454139,1.1773501297792373,12.345911875817448
31730_processed.fif,18,post-stress,mid,T3,1.6458394961082578e-13,-11.806341506036516,1.093178488197303,12.42606209040378
31730_processed.fif,18,post-stress,mid,O1,1.7664093350145792e-13,-11.132943839281879,1.6479554374292815,17.375551387882425
31730_processed.fif,18,post-stress,mid,T5,1.0878434493645805e-13,-11.544442734236105,1.6385255426160201,19.53999719337136
31730_processed.fif,18,post-stress,mid,O2,2.1022779047773728e-13,-10.887526017656281,1.9335782991087207,17.45432027438053
31730_processed.fif,18,post-stress,mid,F8,2.085728880409468e-13,-10.666565404452921,2.1780019272736584,48.891997966833976
31730_processed.fif,18,post-stress,mid,T6,1.2345818819617268e-13,-12.30249781101823,0.959923378996532,12.900844108906108
31730_processed.fif,18,post-stress,mid,FZ,3.6662843867470884e-12,-11.695630957729028,0.06098314932038337,38.329164251581275
31730_processed.fif,18,post-stress,mid,FP2,4.4649103461891356e-13,-10.45426212109275,1.736362060789896,41.65098660896342
31730_processed.fif,18,post-stress,mid,F7,2.4252368547645174e-13,-11.158879876284068,1.3866915647138975,30.719141573943546
31730_processed.fif,18,post-stress,mid,FP1,6.028504405450523e-13,-10.20454544644181,1.9033017690384884,41.49637452850788
31730_processed.fif,18,post-stress,mid,CZ,1.0157014738204759e-13,-11.090219340364117,1.8156988541567152,11.451508789215413
31730_processed.fif,18,post-stress,mid,F3,1.82360908255545e-12,-11.671753465889424,0.7650419419509908,20.584351590116658
31730_processed.fif,18,post-stress,mid,F4,2.7387215236710107e-13,-10.888964142917326,1.8905529287160698,20.241812754754076
31730_processed.fif,18,post-stress,mid,FCz,1.3532126377545752e-13,-11.904447492972544,1.23043127607794,18.426775869390276
31730_processed.fif,18,post-stress,late,T4,1.4508383851976977e-13,-11.479208350768634,1.7492370298414992,46.373630020193076
31730_processed.fif,18,post-stress,late,A2,5.32438252752622e-14,-12.07884913774331,1.5656067467837356,14.054359358763437
31730_processed.fif,18,post-stress,late,C3,1.0073494022364193e-13,-11.56260251311614,1.657216287941408,31.790988951554176
31730_processed.fif,18,post-stress,late,C4,8.744127174648641e-14,-12.000437739221207,1.2297896088951579,38.28962143275366
31730_processed.fif,18,post-stress,late,A1,4.4001649267316096e-14,-11.658246150335154,1.6084667462225175,12.458393866685343
31730_processed.fif,18,post-stress,late,T3,1.5858000712294608e-13,-11.800079454077718,1.1737648474478855,31.7226880536367
31730_processed.fif,18,post-stress,late,O1,2.328875793120425e-13,-12.128730704669108,1.1485126339912168,31.526579115969334
31730_processed.fif,18,post-stress,late,T5,1.396591624726592e-13,-11.400328018746633,1.7063278653067862,31.597630841817963
31730_processed.fif,18,post-stress,late,O2,2.3602939670016486e-13,-11.479682600409534,1.4148776583995497,38.52302709941084
31730_processed.fif,18,post-stress,late,F8,1.8125220982598277e-13,-12.031703650086664,0.967150158159882,12.252941626490177
31730_processed.fif,18,post-stress,late,T6,1.2457109632411035e-13,-11.751091560413421,1.456065825956856,29.178993751146525
31730_processed.fif,18,post-stress,late,FZ,6.3844750324108014e-12,-12.574120124858469,-0.7302287235777908,2.4206038459984955
31730_processed.fif,18,post-stress,late,FP2,4.1601328679537484e-13,-11.05800958598746,1.371118373013676,35.77701830912918
31730_processed.fif,18,post-stress,late,F7,1.696084288785864e-13,-11.086502011424276,1.5211805819025854,8.909516642550424
31730_processed.fif,18,post-stress,late,FP1,4.861734593371378e-13,-11.783048428763186,0.7644338793449175,36.39392031955544
31730_processed.fif,18,post-stress,late,CZ,8.034868923062396e-14,-11.776305808395998,1.5781655655509237,38.3330750534879
31730_processed.fif,18,post-stress,late,F3,1.833134403548845e-12,-11.172434460705546,1.0336214815187712,19.61871208478807
31730_processed.fif,18,post-stress,late,F4,1.8794269456779417e-13,-11.959699878774313,1.2151924376932235,18.826513053660648
31730_processed.fif,18,post-stress,late,FCz,1.0984052406005156e-13,-12.809231563588021,0.6107794684625865,3.6992298079036097
31730_processed.fif,18,post-stress,leave,T4,1.1036505944247136e-13,-13.485821605205887,0.304724086633012,45.8726546068076
31730_processed.fif,18,post-stress,leave,A2,2.2720827260275574e-14,-12.356725822107165,1.3671468091518078,42.25595247621573
31730_processed.fif,18,post-stress,leave,C3,5.1892279597345104e-14,-13.555978121513734,0.3804390193170767,38.15001095538869
31730_processed.fif,18,post-stress,leave,C4,8.97182212348481e-14,-13.096230551456214,0.5141551016624994,22.00375425314451
31730_processed.fif,18,post-stress,leave,A1,3.028939142182702e-14,-13.26563201665969,0.6840445782039689,11.467713390393758
31730_processed.fif,18,post-stress,leave,T3,1.1574902187999817e-13,-13.343569947533643,0.11103467566156766,13.709183064601953
31730_processed.fif,18,post-stress,leave,O1,1.7323575971278946e-13,-11.864319501849579,1.3287168517494425,21.491828743382825
31730_processed.fif,18,post-stress,leave,T5,8.682617902192133e-14,-12.938283216112538,0.7244324199451668,46.55039172117214
31730_processed.fif,18,post-stress,leave,O2,1.286970942400767e-13,-11.93141717337427,1.3059829155806564,17.57312977284931
31730_processed.fif,18,post-stress,leave,F8,9.027955976833948e-14,-12.959510645091882,0.5317281863423186,20.707475131177656
31730_processed.fif,18,post-stress,leave,T6,1.3275314718663837e-13,-11.013468976509584,1.7854044040303398,38.72264262049353
31730_processed.fif,18,post-stress,leave,FZ,4.241845511564046e-12,-12.608817565637995,-0.5769603214989008,10.128264291096412
31730_processed.fif,18,post-stress,leave,FP2,4.143140672852945e-13,-13.251494186661066,-0.14097762602862057,26.564793930417036
31730_processed.fif,18,post-stress,leave,F7,1.3380800919143744e-13,-13.007563206658135,0.23327839197117983,27.600392775842042
31730_processed.fif,18,post-stress,leave,FP1,3.157402193999745e-13,-12.488824325285279,0.5622811861960865,34.1844230534898
31730_processed.fif,18,post-stress,leave,CZ,7.482505683604837e-14,-12.631881291537121,0.8136816787142342,21.226404045937635
31730_processed.fif,18,post-stress,leave,F3,1.5619982328748945e-12,-11.48676484077467,0.9240125584661818,33.971831820579226
31730_processed.fif,18,post-stress,leave,F4,2.495135723380104e-13,-11.372072620975187,1.525005238904738,29.401803700819386
31730_processed.fif,18,post-stress,leave,FCz,9.480142040138472e-14,-11.832500538832855,1.246470859357782,6.608006395941835
31730_processed.fif,19,post-stress,early,T4,1.4084174909839152e-13,-10.97927287683435,1.9416090109029633,15.220407973771751
31730_processed.fif,19,post-stress,early,A2,5.01023705033315e-14,-12.57083225501277,1.1044249023937425,19.474674112767044
31730_processed.fif,19,post-stress,early,C3,1.253497040003358e-13,-11.458447813257095,1.679975071492493,41.81573224946692
31730_processed.fif,19,post-stress,early,C4,1.273006411205199e-13,-11.532369610485713,1.5773481917552123,21.893232626247332
31730_processed.fif,19,post-stress,early,A1,5.621576408051673e-14,-12.8189857544848,0.9864285276097354,10.928212490379266
